source_id,file,sheet,row,nonempty_cells,selected_cells,excluded_cells,selected_addresses,excluded_addresses_and_reasons
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,H&D Figures,161,22,0,22,[],"{""A161"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""C161"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""D161"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""E161"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""F161"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""G161"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""H161"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""I161"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""J161"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""K161"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""L161"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""O161"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""Q161"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""R161"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""S161"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""T161"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""U161"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""V161"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""W161"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""X161"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""Y161"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""Z161"": ""原始尺寸的引用/图表辅助及均值；不计样本""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,H&D Figures,162,22,0,22,[],"{""A162"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""C162"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""D162"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""E162"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""F162"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""G162"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""H162"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""I162"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""J162"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""K162"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""L162"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""O162"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""Q162"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""R162"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""S162"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""T162"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""U162"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""V162"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""W162"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""X162"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""Y162"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""Z162"": ""原始尺寸的引用/图表辅助及均值；不计样本""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,H&D Figures,163,24,0,24,[],"{""A163"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""B163"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""C163"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""D163"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""E163"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""F163"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""G163"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""H163"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""I163"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""J163"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""K163"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""L163"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""O163"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""P163"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""Q163"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""R163"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""S163"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""T163"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""U163"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""V163"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""W163"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""X163"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""Y163"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""Z163"": ""原始尺寸的引用/图表辅助及均值；不计样本""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,H&D Figures,164,22,0,22,[],"{""B164"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""C164"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""D164"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""E164"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""F164"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""G164"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""H164"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""I164"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""J164"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""K164"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""L164"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""P164"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""Q164"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""R164"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""S164"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""T164"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""U164"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""V164"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""W164"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""X164"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""Y164"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""Z164"": ""原始尺寸的引用/图表辅助及均值；不计样本""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,H&D Figures,165,22,0,22,[],"{""B165"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""C165"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""D165"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""E165"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""F165"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""G165"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""H165"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""I165"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""J165"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""K165"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""L165"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""P165"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""Q165"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""R165"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""S165"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""T165"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""U165"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""V165"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""W165"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""X165"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""Y165"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""Z165"": ""原始尺寸的引用/图表辅助及均值；不计样本""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,H&D Figures,166,22,0,22,[],"{""B166"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""C166"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""D166"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""E166"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""F166"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""G166"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""H166"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""I166"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""J166"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""K166"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""L166"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""P166"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""Q166"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""R166"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""S166"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""T166"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""U166"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""V166"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""W166"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""X166"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""Y166"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""Z166"": ""原始尺寸的引用/图表辅助及均值；不计样本""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,H&D Figures,167,22,0,22,[],"{""B167"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""C167"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""D167"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""E167"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""F167"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""G167"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""H167"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""I167"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""J167"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""K167"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""L167"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""P167"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""Q167"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""R167"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""S167"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""T167"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""U167"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""V167"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""W167"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""X167"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""Y167"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""Z167"": ""原始尺寸的引用/图表辅助及均值；不计样本""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,H&D Figures,168,22,0,22,[],"{""B168"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""C168"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""D168"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""E168"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""F168"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""G168"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""H168"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""I168"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""J168"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""K168"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""L168"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""P168"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""Q168"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""R168"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""S168"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""T168"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""U168"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""V168"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""W168"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""X168"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""Y168"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""Z168"": ""原始尺寸的引用/图表辅助及均值；不计样本""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,H&D Figures,169,22,0,22,[],"{""B169"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""C169"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""D169"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""E169"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""F169"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""G169"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""H169"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""I169"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""J169"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""K169"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""L169"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""P169"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""Q169"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""R169"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""S169"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""T169"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""U169"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""V169"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""W169"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""X169"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""Y169"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""Z169"": ""原始尺寸的引用/图表辅助及均值；不计样本""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,H&D Figures,170,22,0,22,[],"{""A170"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""C170"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""D170"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""E170"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""F170"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""G170"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""H170"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""I170"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""J170"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""K170"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""L170"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""O170"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""Q170"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""R170"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""S170"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""T170"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""U170"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""V170"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""W170"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""X170"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""Y170"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""Z170"": ""原始尺寸的引用/图表辅助及均值；不计样本""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,H&D Figures,171,22,0,22,[],"{""A171"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""C171"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""D171"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""E171"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""F171"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""G171"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""H171"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""I171"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""J171"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""K171"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""L171"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""O171"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""Q171"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""R171"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""S171"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""T171"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""U171"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""V171"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""W171"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""X171"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""Y171"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""Z171"": ""原始尺寸的引用/图表辅助及均值；不计样本""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,H&D Figures,172,6,0,6,[],"{""A172"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""C172"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""F172"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""O172"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""Q172"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""T172"": ""原始尺寸的引用/图表辅助及均值；不计样本""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,H&D Figures,173,22,0,22,[],"{""B173"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""C173"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""D173"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""E173"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""F173"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""G173"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""H173"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""I173"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""J173"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""K173"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""L173"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""P173"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""Q173"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""R173"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""S173"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""T173"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""U173"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""V173"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""W173"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""X173"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""Y173"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""Z173"": ""原始尺寸的引用/图表辅助及均值；不计样本""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,H&D Figures,174,24,0,24,[],"{""A174"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""B174"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""C174"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""D174"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""E174"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""F174"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""G174"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""H174"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""I174"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""J174"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""K174"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""L174"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""O174"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""P174"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""Q174"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""R174"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""S174"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""T174"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""U174"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""V174"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""W174"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""X174"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""Y174"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""Z174"": ""原始尺寸的引用/图表辅助及均值；不计样本""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,H&D Figures,175,22,0,22,[],"{""B175"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""C175"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""D175"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""E175"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""F175"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""G175"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""H175"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""I175"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""J175"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""K175"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""L175"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""P175"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""Q175"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""R175"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""S175"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""T175"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""U175"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""V175"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""W175"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""X175"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""Y175"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""Z175"": ""原始尺寸的引用/图表辅助及均值；不计样本""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,H&D Figures,176,22,0,22,[],"{""B176"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""C176"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""D176"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""E176"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""F176"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""G176"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""H176"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""I176"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""J176"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""K176"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""L176"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""P176"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""Q176"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""R176"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""S176"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""T176"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""U176"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""V176"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""W176"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""X176"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""Y176"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""Z176"": ""原始尺寸的引用/图表辅助及均值；不计样本""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,H&D Figures,177,22,0,22,[],"{""B177"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""C177"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""D177"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""E177"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""F177"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""G177"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""H177"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""I177"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""J177"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""K177"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""L177"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""P177"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""Q177"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""R177"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""S177"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""T177"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""U177"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""V177"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""W177"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""X177"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""Y177"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""Z177"": ""原始尺寸的引用/图表辅助及均值；不计样本""}"
30157108,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,H&D Figures,178,22,0,22,[],"{""B178"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""C178"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""D178"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""E178"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""F178"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""G178"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""H178"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""I178"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""J178"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""K178"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""L178"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""P178"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""Q178"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""R178"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""S178"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""T178"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""U178"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""V178"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""W178"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""X178"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""Y178"": ""原始尺寸的引用/图表辅助及均值；不计样本"", ""Z178"": ""原始尺寸的引用/图表辅助及均值；不计样本""}"
